ISO3,ISO3_2,col,cnl,lp,cl
ROU,MCO,0,0,0.4498,0.1499
ROU,MDA,1,0.7327,0.7729,0.8352
ROU,MDG,0,0,0.0026,0.0009
ROU,MDV,0,0,0.1899,0.0633
ROU,MEX,0,0,0.4024,0.1341
ROU,MHL,0,0,0.0823,0.0274
ROU,MKD,1,0.0001,0.2194,0.4065
ROU,MLI,0,0,0.0005,0.0002
ROU,MLT,0,0,0.0461,0.0154
ROU,MMR,0,0,0.002,0.0007
ROU,MNE,1,0.0004,0.2126,0.4043
ROU,MNG,0,0,0.0004,0.0001
ROU,MNP,0,0,0.0377,0.0126
ROU,MOZ,0,0,0.052,0.0173
ROU,MRT,0,0,0.0006,0.0002
ROU,MSR,0,0,0.0059,0.002
ROU,MTQ,0,0,0.0083,0.0028
ROU,MUS,0,0,0.0305,0.0102
ROU,MWI,0,0,0.0004,0.0001
ROU,MYS,0,0,0.0058,0.0019
ROU,MYT,0,0,0.0125,0.0042
ROU,NAM,1,0,0.0191,0.3397
ROU,NCL,0,0,0.1884,0.0628
ROU,NER,0,0,0.0001,0
ROU,NFK,0,0,0.1855,0.0618
ROU,NGA,0,0,0,0
ROU,NIC,0,0,0.4144,0.1381
ROU,NIU,0,0,0.0331,0.011
ROU,NLD,0,0,0.1898,0.0633
ROU,NOR,0,0.0023,0.187,0.0631
ROU,NPL,0,0,0.1569,0.0523
ROU,NRU,0,0,0.0155,0.0052
ROU,NZL,0,0,0.2102,0.0701
ROU,OMN,0,0,0.0275,0.0092
ROU,PAK,0,0,0.1793,0.0598
ROU,PAN,0,0,0.3535,0.1178
ROU,PCN,0,0,0,0
ROU,PER,0,0,0.345,0.115
ROU,PHL,0,0,0.0002,0.0001
ROU,PLW,0,0,0.0448,0.0149
ROU,PNG,0,0,0.0084,0.0028
ROU,POL,1,0.0001,0.2093,0.4031
ROU,PRI,0,0,0.4161,0.1387
ROU,PRK,0,0,0,0
ROU,PRT,0,0.003,0.4183,0.1404
ROU,PRY,0,0,0.0406,0.0135
ROU,PSE,0,0,0.0001,0
ROU,PYF,0,0,0.2722,0.0907
ROU,QAT,0,0,0.0418,0.0139
ROU,REU,0,0,0.1028,0.0343
ROU,ROU,1,0.8385,0.8481,0.8955
ROU,RUS,1,0.0016,0.2102,0.4039
ROU,RWA,0,0,0.0002,0.0001
ROU,SAU,0,0,0.0096,0.0032
ROU,SDN,0,0,0,0
ROU,SEN,0,0,0.0013,0.0004
ROU,SGP,0,0,0.0669,0.0223
ROU,SHN,0,0,0.233,0.0777
ROU,SLB,0,0,0.0061,0.002
ROU,SLE,0,0,0.0167,0.0056
ROU,SLV,0,0,0.4243,0.1414
ROU,SMR,1,0.0001,0.6135,0.5379
ROU,SOM,0,0,0.0002,0.0001
ROU,SPM,0,0,0.3945,0.1315
ROU,SRB,1,0.0065,0.2047,0.4037
ROU,SSD,0,0,0,0
ROU,STP,0,0,0.1914,0.0638
ROU,SUR,0,0,0.1313,0.0438
ROU,SVK,1,0.0062,0.1948,0.4004
ROU,SVN,1,0.0003,0.2098,0.4033
ROU,SWE,1,0.0018,0.1832,0.395
ROU,SWZ,0,0,0.0059,0.002
ROU,SXM,0,0,0.1049,0.035
ROU,SYC,0,0,0.0154,0.0051
ROU,SYR,0,0,0.0176,0.0059
ROU,TCA,0,0,0.0266,0.0089
ROU,TCD,0,0,0.0001,0
ROU,TGO,0,0,0.0002,0.0001
ROU,THA,0,0,0.0001,0
ROU,TJK,1,0.0001,0.1633,0.3878
ROU,TKL,0,0,0.0645,0.0215
ROU,TKM,0,0.0004,0.0358,0.0121
ROU,TLS,0,0,0.0004,0.0001
ROU,TON,0,0,0.0028,0.0009
ROU,TTO,0,0,0.1171,0.039
ROU,TUN,0,0,0.0001,0
ROU,TUR,1,0.001,0.0257,0.3422
ROU,TUV,0,0,0,0
ROU,TWN,0,0,0,0
ROU,TZA,0,0,0.001,0.0003
ROU,UGA,0,0,0,0
ROU,UKR,1,0.0094,0.2379,0.4158
ROU,URY,0,0,0.4259,0.142
ROU,USA,0,0.0005,0.2513,0.0839
ROU,UZB,1,0.0004,0.0415,0.3473
ROU,VAT,1,0.0001,0.6135,0.5379
ROU,VCT,0,0,0.0007,0.0002
ROU,VEN,0,0,0.4187,0.1396
ROU,VGB,0,0,0.1174,0.0391
ROU,VIR,0,0,0.109,0.0363
ROU,VNM,0,0,0,0
ROU,VUT,0,0,0.0191,0.0064
ROU,WLF,0,0,0.0426,0.0142
ROU,WSM,0,0,0.0222,0.0074
ROU,YEM,0,0,0.0032,0.0011
ROU,ZAF,0,0,0.052,0.0173
ROU,ZMB,0,0,0.0019,0.0006
ROU,ZWE,0,0,0.0052,0.0017
RUS,ABW,0,0,0.0519,0.0173
RUS,AFG,0,0,0.1494,0.0498
RUS,AGO,0,0,0.0642,0.0214
RUS,AIA,0,0,0.0169,0.0056
RUS,ALA,0,0.0001,0.1681,0.0561
RUS,ALB,0,0,0.253,0.0843
RUS,AND,0,0,0.1408,0.0469
RUS,ANT,0,0,0.0628,0.0209
RUS,ARE,0,0,0.04,0.0133
RUS,ARG,0,0.0001,0.1353,0.0451
RUS,ARM,0,0.0113,0.2987,0.1033
RUS,ASM,0,0,0.0086,0.0029
RUS,ATG,0,0,0.1245,0.0415
RUS,AUS,0,0.0018,0.2094,0.0704
RUS,AUT,0,0.0037,0.1809,0.0615
RUS,AZE,1,0.0146,0.0458,0.3535
RUS,BDI,0,0,0,0
RUS,BEL,0,0.0009,0.1697,0.0569
RUS,BEN,0,0,0.0002,0.0001
RUS,BFA,0,0,0.0017,0.0006
RUS,BGD,0,0,0.1749,0.0583
RUS,BGR,0,0.002,0.5204,0.1741
RUS,BHR,0,0,0.041,0.0137
RUS,BHS,0,0,0.1166,0.0389
RUS,BIH,0,0,0.5817,0.1939
RUS,BLM,0,0,0.112,0.0373
RUS,BLR,1,0.64,0.8692,0.8364
RUS,BLZ,0,0,0.123,0.041
RUS,BMU,0,0,0.2182,0.0728
RUS,BOL,0,0,0.0848,0.0283
RUS,BRA,0,0.0001,0.1374,0.0458
RUS,BRB,0,0,0.112,0.0373
RUS,BRN,0,0,0.0058,0.0019
RUS,BTN,0,0,0.0346,0.0115
RUS,BWA,0,0,0.0062,0.0021
RUS,CAF,0,0,0.0003,0.0001
RUS,CAN,0,0.0049,0.1882,0.0644
RUS,CCK,0,0,0.0369,0.0123
RUS,CHE,0,0.0001,0.169,0.0564
RUS,CHL,0,0,0.1345,0.0448
RUS,CHN,1,0.0004,0.0008,0.3337
RUS,CIV,0,0,0.0004,0.0001
RUS,CMR,0,0,0,0
RUS,COD,0,0,0,0
RUS,COG,0,0,0.0003,0.0001
RUS,COK,0,0,0.01,0.0033
RUS,COL,0,0,0.1353,0.0451
RUS,COM,0,0,0.0003,0.0001
RUS,CPV,0,0,0,0
RUS,CRI,0,0,0.1344,0.0448
RUS,CUB,0,0,0.1367,0.0456
RUS,CUW,0,0,0.0302,0.0101
RUS,CXR,0,0,0.0975,0.0325
RUS,CYM,0,0,0.1521,0.0507
RUS,CYP,0,0.0121,0.2184,0.0769
RUS,CZE,1,0.0026,0.5796,0.5274
RUS,DEU,0,0.0031,0.1702,0.0578
RUS,DJI,0,0,0.0031,0.001
RUS,DMA,0,0,0.0145,0.0048
RUS,DNK,0,0,0.1622,0.0541
RUS,DOM,0,0,0.1341,0.0447
RUS,DZA,0,0,0.0008,0.0003
RUS,ECU,0,0,0.1247,0.0416
RUS,EGY,0,0,0.0001,0
RUS,ERI,0,0,0.0001,0
RUS,ESH,0,0,0.0001,0
RUS,ESP,0,0.0012,0.1397,0.047
RUS,EST,1,0.2134,0.2269,0.4801
RUS,ETH,0,0,0.0001,0
RUS,FIN,0,0.0085,0.0237,0.0107
RUS,FJI,0,0,0.0821,0.0274
RUS,FLK,0,0,0.2148,0.0716
RUS,FRA,0,0,0.1213,0.0404
RUS,FRO,0,0,0.2215,0.0738
RUS,FSM,0,0,0.0026,0.0009
RUS,GAB,0,0,0.0044,0.0015
RUS,GBR,0,0.001,0.2221,0.0744
RUS,GEO,1,0.0723,0.0994,0.3905
RUS,GGY,0,0,0.2213,0.0738
RUS,GHA,0,0,0,0
RUS,GIB,0,0,0.1794,0.0598
RUS,GIN,0,0,0,0
RUS,GLP,0,0,0.0021,0.0007
RUS,GMB,0,0,0.0002,0.0001
RUS,GNB,0,0,0.0059,0.002
RUS,GNQ,0,0,0,0
RUS,GRC,0,0.0066,0.26,0.0889
RUS,GRD,0,0,0.0108,0.0036
RUS,GRL,0,0,0.0178,0.0059
RUS,GTM,0,0,0.0925,0.0308
RUS,GUF,0,0,0.0625,0.0208
RUS,GUM,0,0,0.0781,0.026
RUS,GUY,0,0,0.1092,0.0364
RUS,HKG,0,0,0.0101,0.0034
RUS,HND,0,0,0.1349,0.045
RUS,HRV,1,0.0003,0.5701,0.5235
RUS,HTI,0,0,0,0
RUS,HUN,0,0.0007,0.0105,0.0037
RUS,IDN,0,0,0,0
RUS,IMN,0,0,0.2216,0.0739
RUS,IND,0,0,0.145,0.0483
RUS,IOT,0,0,0.2216,0.0739
RUS,IRL,0,0,0.2248,0.0749
RUS,IRN,0,0.0001,0.1516,0.0506
RUS,IRQ,0,0,0.0452,0.0151
RUS,ISL,0,0,0.2213,0.0738
RUS,ISR,0,0.0853,0.1208,0.0687
RUS,ITA,0,0.0004,0.1914,0.0639
RUS,JAM,0,0,0.0007,0.0002
RUS,JEY,0,0,0.2161,0.072
RUS,JOR,0,0.0001,0.0007,0.0003
RUS,JPN,0,0.0002,0.0005,0.0002
RUS,KAZ,1,0.2124,0.2518,0.4881
RUS,KEN,0,0,0.0004,0.0001
RUS,KGZ,1,0.0782,0.1167,0.3983
RUS,KHM,0,0,0.0001,0
RUS,KIR,0,0,0.0052,0.0017
RUS,KNA,0,0,0.0043,0.0014
RUS,KOR,0,0.0003,0.0003,0.0002
RUS,KWT,0,0,0.0001,0
RUS,LAO,0,0,0,0
RUS,LBN,0,0,0.023,0.0077
RUS,LBR,0,0,0,0
RUS,LBY,0,0,0.0063,0.0021
RUS,LCA,0,0,0.0022,0.0007
RUS,LIE,0,0,0.1618,0.0539
RUS,LKA,0,0,0.1371,0.0457
RUS,LSO,0,0,0,0
RUS,LTU,0,0.0526,0.4719,0.1748
RUS,LUX,0,0.0027,0.1571,0.0533
RUS,LVA,1,0.2488,0.5617,0.6035
RUS,MAC,0,0,0.0067,0.0023
RUS,MAF,0,0,0.0522,0.0174
RUS,MAR,0,0,0.0004,0.0001
RUS,MCO,0,0.0001,0.1587,0.053
RUS,MDA,1,0.0843,0.3079,0.4641
RUS,MDG,0,0,0.0008,0.0003
RUS,MDV,0,0,0.1781,0.0594
RUS,MEX,0,0,0.13,0.0433
RUS,MHL,0,0,0.0783,0.0261
RUS,MKD,0,0,0.4667,0.1556
RUS,MLI,0,0,0.0002,0.0001
RUS,MLT,0,0,0.022,0.0073
RUS,MMR,0,0,0.002,0.0007
RUS,MNE,0,0.0016,0.5606,0.1874
RUS,MNG,0,0.0016,0.0036,0.0018
RUS,MNP,0,0,0.0359,0.012
RUS,MOZ,0,0,0.0168,0.0056
RUS,MRT,0,0,0.0003,0.0001
RUS,MSR,0,0,0.0057,0.0019
RUS,MTQ,0,0,0.0027,0.0009
RUS,MUS,0,0,0.0185,0.0062
RUS,MWI,0,0,0.0002,0.0001
RUS,MYS,0,0,0.0056,0.0019
RUS,MYT,0,0,0.004,0.0013
RUS,NAM,0,0,0.0182,0.0061
RUS,NCL,0,0,0.0606,0.0202
RUS,NER,0,0,0.0001,0
RUS,NFK,0,0,0.1765,0.0588
RUS,NGA,0,0,0,0
RUS,NIC,0,0,0.1333,0.0445
RUS,NIU,0,0,0.0315,0.0105
RUS,NLD,0,0,0.1803,0.0601
RUS,NOR,0,0.0027,0.1881,0.0636
RUS,NPL,0,0,0.1463,0.0488
RUS,NRU,0,0,0.0148,0.0049
RUS,NZL,0,0,0.1949,0.065
RUS,OMN,0,0,0.0261,0.0087
RUS,PAK,0,0,0.1671,0.0557
RUS,PAN,0,0,0.1137,0.0379
RUS,PCN,0,0,0,0
RUS,PER,0,0,0.111,0.037
RUS,PHL,0,0,0.0002,0.0001
RUS,PLW,0,0,0.0426,0.0142
RUS,PNG,0,0,0.008,0.0027
RUS,POL,1,0.001,0.5806,0.5272
RUS,PRI,0,0,0.1405,0.0468
RUS,PRK,0,0.0003,0.0003,0.0002
RUS,PRT,0,0.0001,0.1381,0.0461
RUS,PRY,0,0,0.0148,0.0049
RUS,PSE,0,0,0.0002,0.0001
RUS,PYF,0,0,0.0876,0.0292
RUS,QAT,0,0,0.0396,0.0132
RUS,REU,0,0,0.0331,0.011
RUS,ROU,1,0.0016,0.2102,0.4039
RUS,RUS,1,0.7376,0.7648,0.8341
RUS,RWA,0,0,0.0001,0
RUS,SAU,0,0,0.0092,0.0031
RUS,SDN,0,0,0.0001,0
RUS,SEN,0,0,0.0004,0.0001
RUS,SGP,0,0.0002,0.0639,0.0214
RUS,SHN,0,0,0.2216,0.0739
RUS,SLB,0,0,0.0058,0.0019
RUS,SLE,0,0,0.0159,0.0053
RUS,SLV,0,0,0.1365,0.0455
RUS,SMR,0,0.0006,0.1976,0.0661
RUS,SOM,0,0,0.0001,0
RUS,SPM,0,0,0.1269,0.0423
RUS,SRB,0,0.0005,0.5438,0.1814
RUS,SSD,0,0,0,0
RUS,STP,0,0,0.0692,0.0231
RUS,SUR,0,0,0.1231,0.041
RUS,SVK,0,0.0005,0.5216,0.174
RUS,SVN,0,0,0.5771,0.1924
RUS,SWE,0,0.0025,0.174,0.0588
RUS,SWZ,0,0,0.0057,0.0019
RUS,SXM,0,0,0.0651,0.0217
RUS,SYC,0,0,0.0128,0.0043
RUS,SYR,0,0,0.0172,0.0057
RUS,TCA,0,0,0.0161,0.0054
RUS,TCD,0,0,0.0001,0
RUS,TGO,0,0,0.0001,0
RUS,THA,0,0,0.0001,0
RUS,TJK,1,0.0057,0.1633,0.3897
RUS,TKL,0,0,0.0613,0.0204
RUS,TKM,0,0.1039,0.137,0.0803
RUS,TLS,0,0,0.0003,0.0001
RUS,TON,0,0,0.0027,0.0009
RUS,TTO,0,0,0.1109,0.037
RUS,TUN,0,0,0.0002,0.0001
RUS,TUR,0,0.0009,0.0467,0.0159
RUS,TUV,0,0,0,0
RUS,TWN,0,0.0001,0.0005,0.0002
RUS,TZA,0,0,0.0009,0.0003
RUS,UGA,0,0,0,0
RUS,UKR,1,0.307,0.8503,0.7191
RUS,URY,0,0.0035,0.1412,0.0482
RUS,USA,0,0.0023,0.204,0.0688
RUS,UZB,1,0.1149,0.1507,0.4219
RUS,VAT,0,0.0006,0.1976,0.0661
RUS,VCT,0,0,0.0006,0.0002
RUS,VEN,0,0,0.1347,0.0449
RUS,VGB,0,0,0.1117,0.0372
RUS,VIR,0,0,0.0514,0.0171
RUS,VNM,0,0.0001,0.0001,0.0001
RUS,VUT,0,0,0.0102,0.0034
RUS,WLF,0,0,0.0137,0.0046
RUS,WSM,0,0,0.0211,0.007
RUS,YEM,0,0,0.0031,0.001
RUS,ZAF,0,0,0.0495,0.0165
RUS,ZMB,0,0,0.0018,0.0006
RUS,ZWE,0,0,0.005,0.0017
RWA,ABW,1,0,0.0001,0.3334
RWA,AFG,0,0,0.0001,0
RWA,AGO,0,0,0.424,0.1413
RWA,AIA,1,0,0,0.3334
RWA,ALA,0,0,0.0002,0.0001
RWA,ALB,0,0,0.0002,0.0001
RWA,AND,1,0,0.0003,0.3334
RWA,ANT,1,0.0001,0.0001,0.3334
RWA,ARE,1,0,0.0005,0.3335
RWA,ARG,0,0,0.0002,0.0001
RWA,ARM,0,0,0.0002,0.0001
RWA,ASM,1,0,0,0.3333
RWA,ATG,1,0.0003,0.0003,0.3335
RWA,AUS,1,0.0004,0.0005,0.3336
RWA,AUT,0,0,0.0003,0.0001
RWA,AZE,0,0,0,0
RWA,BDI,1,0.0481,0.9039,0.6507
RWA,BEL,1,0.0001,0.0014,0.3338
RWA,BEN,1,0,0.3421,0.4474
RWA,BFA,1,0,0.266,0.422
RWA,BGD,0,0,0.0001,0
RWA,BGR,0,0,0.0001,0
RWA,BHR,1,0,0,0.3333
RWA,BHS,1,0.0003,0.0003,0.3335
RWA,BIH,0,0,0.0001,0
RWA,BLM,1,0.0002,0.0003,0.3335
RWA,BLR,0,0,0.0002,0.0001
RWA,BLZ,1,0.0002,0.0003,0.3335
RWA,BMU,1,0.0005,0.0005,0.3337
RWA,BOL,0,0,0.0002,0.0001
RWA,BRA,0,0,0.0002,0.0001
RWA,BRB,1,0.0002,0.0003,0.3335
RWA,BRN,1,0,0,0.3333
RWA,BTN,1,0,0,0.3333
RWA,BWA,1,0,0.756,0.5854
RWA,CAF,1,0,0.2583,0.4194
RWA,CAN,1,0.0005,0.0016,0.334
RWA,CCK,0,0.0001,0.0001,0.0001
RWA,CHE,1,0.0001,0.0003,0.3335
RWA,CHL,0,0,0.0002,0.0001
RWA,CHN,0,0,0,0
RWA,CIV,1,0,0.2568,0.4189
RWA,CMR,1,0,0.5039,0.5013
RWA,COD,1,0.006,0.5997,0.5352
RWA,COG,1,0,0.3934,0.4645
RWA,COK,1,0,0,0.3333
RWA,COL,0,0,0.0002,0.0001
RWA,COM,1,0,0.7958,0.5986
RWA,CPV,0,0,0,0
RWA,CRI,0,0,0.0002,0.0001
RWA,CUB,0,0,0.0002,0.0001
RWA,CUW,0,0,0.0001,0
RWA,CXR,0,0.0002,0.0002,0.0001
RWA,CYM,1,0.0003,0.0004,0.3336
RWA,CYP,0,0,0.0002,0.0001
RWA,CZE,0,0,0.0001,0
RWA,DEU,0,0,0.0003,0.0001
RWA,DJI,1,0,0,0.3333
RWA,DMA,1,0,0,0.3334
RWA,DNK,0,0,0.0002,0.0001
RWA,DOM,0,0,0.0002,0.0001
RWA,DZA,1,0,0,0.3333
RWA,ECU,0,0,0.0002,0.0001
RWA,EGY,0,0,0,0
RWA,ERI,1,0,0,0.3333
RWA,ESH,0,0,0,0
RWA,ESP,0,0,0.0002,0.0001
RWA,EST,0,0,0,0
RWA,ETH,0,0,0,0
RWA,FIN,0,0,0,0
RWA,FJI,1,0,0.0001,0.3334
RWA,FLK,0,0.0004,0.0005,0.0003
RWA,FRA,1,0.0002,0.0004,0.3336
RWA,FRO,0,0,0.0003,0.0001
RWA,FSM,1,0,0,0.3333
RWA,GAB,1,0,0.6729,0.5576
RWA,GBR,1,0.0005,0.0014,0.3339
RWA,GEO,0,0,0,0
RWA,GGY,1,0.0005,0.0005,0.3337
RWA,GHA,1,0,0.2646,0.4215
RWA,GIB,1,0.0003,0.0004,0.3336
RWA,GIN,1,0,0.1562,0.3854
RWA,GLP,1,0,0,0.3333
RWA,GMB,1,0,0.1628,0.3876
RWA,GNB,0,0,0.1871,0.0624
RWA,GNQ,1,0,0.6875,0.5625
RWA,GRC,0,0,0.0002,0.0001
RWA,GRD,1,0,0,0.3333
RWA,GRL,0,0,0,0
RWA,GTM,0,0,0.0002,0.0001
RWA,GUF,1,0.0001,0.0002,0.3334
RWA,GUM,1,0.0002,0.0002,0.3335
RWA,GUY,1,0.0002,0.0003,0.3335
RWA,HKG,1,0,0,0.3333
RWA,HND,0,0,0.0002,0.0001
RWA,HRV,0,0,0.0001,0
RWA,HTI,1,0,0,0.3333
RWA,HUN,0,0,0,0
RWA,IDN,0,0,0,0
RWA,IMN,1,0.0005,0.0005,0.3337
RWA,IND,1,0,0.0001,0.3334
RWA,IOT,1,0.0005,0.0005,0.3337
RWA,IRL,1,0.0005,0.0005,0.3337
RWA,IRN,0,0,0.0001,0
RWA,IRQ,0,0,0,0
RWA,ISL,0,0,0.0003,0.0001
RWA,ISR,0,0,0.0001,0
RWA,ITA,1,0,0.0003,0.3334
RWA,JAM,1,0,0,0.3333
RWA,JEY,1,0.0005,0.0005,0.3337
RWA,JOR,0,0,0,0
RWA,JPN,0,0,0,0
RWA,KAZ,0,0,0,0
RWA,KEN,1,0,0.5066,0.5022
RWA,KGZ,0,0,0,0
RWA,KHM,0,0,0,0
RWA,KIR,1,0,0,0.3333
RWA,KNA,1,0,0,0.3333
RWA,KOR,0,0,0,0
RWA,KWT,0,0,0,0
RWA,LAO,0,0,0,0
RWA,LBN,1,0,0,0.3333
RWA,LBR,1,0,0.2277,0.4092
RWA,LBY,0,0,0,0
RWA,LCA,1,0,0,0.3333
RWA,LIE,0,0,0.0003,0.0001
RWA,LKA,1,0,0.0001,0.3334
RWA,LSO,1,0,0.7994,0.5998
RWA,LTU,0,0,0.0002,0.0001
RWA,LUX,1,0,0.0003,0.3334
RWA,LVA,0,0,0.0002,0.0001
RWA,MAC,0,0,0,0
RWA,MAF,1,0.0001,0.0001,0.3334
RWA,MAR,0,0,0,0
RWA,MCO,1,0.0001,0.0003,0.3335
RWA,MDA,0,0,0.0002,0.0001
RWA,MDG,1,0,0.0009,0.3336
RWA,MDV,1,0,0.0001,0.3334
RWA,MEX,0,0,0.0002,0.0001
RWA,MHL,1,0.0002,0.0002,0.3335
RWA,MKD,0,0,0.0001,0
RWA,MLI,1,0,0.1429,0.381
RWA,MLT,1,0,0.0001,0.3334
RWA,MMR,0,0,0,0
RWA,MNE,0,0,0.0001,0
RWA,MNG,0,0,0,0
RWA,MNP,1,0.0001,0.0001,0.3334
RWA,MOZ,0,0,0.7007,0.2336
RWA,MRT,1,0,0.0222,0.3407
RWA,MSR,1,0,0,0.3333
RWA,MTQ,1,0,0,0.3333
RWA,MUS,1,0,0,0.3333
RWA,MWI,0,0,0.7984,0.2661
RWA,MYS,1,0,0,0.3333
RWA,MYT,1,0,0.5933,0.5311
RWA,NAM,1,0,0.6196,0.5399
RWA,NCL,1,0.0001,0.0002,0.3334
RWA,NER,1,0,0.0132,0.3377
RWA,NFK,1,0.0004,0.0004,0.3336
RWA,NGA,1,0,0.3211,0.4404
RWA,NIC,0,0,0.0002,0.0001
RWA,NIU,1,0.0001,0.0001,0.3334
RWA,NLD,0,0,0.0006,0.0002
RWA,NOR,0,0,0.0002,0.0001
RWA,NPL,0,0,0.0001,0
RWA,NRU,1,0,0,0.3334
RWA,NZL,1,0.0004,0.0005,0.3336
RWA,OMN,0,0,0.0097,0.0032
RWA,PAK,1,0,0.0001,0.3334
RWA,PAN,0,0,0.0002,0.0001
RWA,PCN,1,0,0,0.3333
RWA,PER,0,0,0.0002,0.0001
RWA,PHL,1,0,0,0.3333
RWA,PLW,1,0.0001,0.0001,0.3334
RWA,PNG,1,0,0,0.3333
RWA,POL,0,0,0.0001,0
RWA,PRI,1,0,0.0003,0.3334
RWA,PRK,0,0,0,0
RWA,PRT,0,0,0.0002,0.0001
RWA,PRY,0,0,0,0
RWA,PSE,0,0,0,0
RWA,PYF,1,0.0002,0.0002,0.3335
RWA,QAT,0,0,0,0
RWA,REU,1,0.0001,0.0111,0.337
RWA,ROU,0,0,0.0002,0.0001
RWA,RUS,0,0,0.0001,0
RWA,RWA,1,0.9101,0.9896,0.9665
RWA,SAU,0,0,0.0087,0.0029
RWA,SDN,1,0,0.0021,0.334
RWA,SEN,1,0,0.2066,0.4022
RWA,SGP,1,0.0001,0.0001,0.3334
RWA,SHN,0,0.0005,0.0005,0.0003
RWA,SLB,1,0,0,0.3333
RWA,SLE,1,0,0.1413,0.3804
RWA,SLV,0,0,0.0002,0.0001
RWA,SMR,0,0,0.0003,0.0001
RWA,SOM,0,0,0.0163,0.0054
RWA,SPM,1,0.0003,0.0003,0.3335
RWA,SRB,0,0,0.0001,0
RWA,SSD,1,0,0.0309,0.3436
RWA,STP,0,0,0.0481,0.0161
RWA,SUR,0,0,0.0002,0.0001
RWA,SVK,0,0,0.0001,0
RWA,SVN,0,0,0.0001,0
RWA,SWE,0,0,0.0002,0.0001
RWA,SWZ,1,0,0.7779,0.5926
RWA,SXM,1,0.0001,0.0001,0.3334
RWA,SYC,1,0,0,0.3334
RWA,SYR,0,0,0,0
RWA,TCA,1,0,0,0.3334
RWA,TCD,1,0,0.0255,0.3418
RWA,TGO,1,0,0.3391,0.4464
RWA,THA,0,0,0,0
RWA,TJK,0,0,0.0001,0
RWA,TKL,1,0.0001,0.0001,0.3334
RWA,TKM,0,0,0,0
RWA,TLS,0,0,0,0
RWA,TON,1,0,0,0.3333
RWA,TTO,1,0.0002,0.0003,0.3335
RWA,TUN,0,0,0,0
RWA,TUR,0,0,0,0
RWA,TUV,1,0,0,0.3333
RWA,TWN,0,0,0,0
RWA,TZA,1,0.0003,0.7722,0.5908
RWA,UGA,1,0.0349,0.6002,0.545
RWA,UKR,0,0,0.0002,0.0001
RWA,URY,0,0,0.0002,0.0001
RWA,USA,1,0.0004,0.0007,0.3337
RWA,UZB,0,0,0,0
RWA,VAT,0,0,0.0003,0.0001
RWA,VCT,1,0,0,0.3333
RWA,VEN,0,0,0.0002,0.0001
RWA,VGB,1,0.0002,0.0003,0.3335
RWA,VIR,1,0.0001,0.0001,0.3334
RWA,VNM,0,0,0,0
RWA,VUT,1,0,0,0.3333
RWA,WLF,1,0,0,0.3334
RWA,WSM,1,0,0.0001,0.3334
RWA,YEM,0,0,0,0
RWA,ZAF,1,0,0.599,0.533
RWA,ZMB,1,0,0.79,0.5967
RWA,ZWE,1,0,0.7624,0.5875
SAU,ABW,0,0,0.0024,0.0008
SAU,AFG,0,0,0.0141,0.0047
SAU,AGO,0,0,0.0078,0.0026
SAU,AIA,0,0,0.0008,0.0003
SAU,ALA,0,0,0.0079,0.0026
SAU,ALB,0,0,0.0113,0.0038
SAU,AND,0,0,0.0068,0.0023
SAU,ANT,0,0,0.0029,0.001
SAU,ARE,1,0.0431,0.5231,0.522
SAU,ARG,0,0.0002,0.0266,0.009
SAU,ARM,0,0,0.0131,0.0044
SAU,ASM,0,0.0005,0.0059,0.0021
SAU,ATG,0,0,0.0081,0.0027
SAU,AUS,0,0.0001,0.0118,0.004
SAU,AUT,0,0,0.0077,0.0026
SAU,AZE,0,0,0.0013,0.0004
SAU,BDI,0,0,0.0088,0.0029
SAU,BEL,0,0,0.0156,0.0052
SAU,BEN,0,0,0.0038,0.0013
SAU,BFA,0,0,0.005,0.0017
SAU,BGD,0,0.0008,0.038,0.013
SAU,BGR,0,0.0001,0.009,0.003
SAU,BHR,1,0.0054,0.6551,0.5535
SAU,BHS,0,0,0.0053,0.0018
SAU,BIH,0,0,0.0092,0.0031
SAU,BLM,0,0,0.0055,0.0018
SAU,BLR,0,0,0.0101,0.0034
SAU,BLZ,0,0,0.0058,0.0019
SAU,BMU,0,0,0.01,0.0033
SAU,BOL,0,0,0.0041,0.0014
SAU,BRA,0,0,0.0067,0.0022
SAU,BRB,0,0,0.0051,0.0017
SAU,BRN,0,0,0.008,0.0027
SAU,BTN,0,0,0.0056,0.0019
SAU,BWA,0,0,0.0086,0.0029
SAU,CAF,0,0,0.0196,0.0065
SAU,CAN,0,0.0005,0.0109,0.0038
SAU,CCK,0,0,0.0017,0.0006
SAU,CHE,0,0,0.0077,0.0026
SAU,CHL,0,0,0.0065,0.0022
SAU,CHN,0,0,0,0
SAU,CIV,0,0,0.0044,0.0015
SAU,CMR,0,0,0.0355,0.0118
SAU,COD,0,0,0.0065,0.0022
SAU,COG,0,0,0.0048,0.0016
SAU,COK,0,0,0.0054,0.0018
SAU,COL,0,0,0.0066,0.0022
SAU,COM,1,0,0.0098,0.3366
SAU,CPV,0,0,0,0
SAU,CRI,0,0,0.0065,0.0022
SAU,CUB,0,0,0.0066,0.0022
SAU,CUW,0,0,0.0014,0.0005
SAU,CXR,0,0,0.0045,0.0015
SAU,CYM,0,0.0006,0.0076,0.0027
SAU,CYP,0,0.0003,0.0151,0.0051
SAU,CZE,0,0,0.0091,0.003
SAU,DEU,0,0.0001,0.0168,0.0056
